,Price,Km,Power,Year,Gas,Transmission,URL
11,32.688,99.998,333,2018,Benzin,Automatik,/angebote/mercedes-benz-c-400-t-4m-amg-line-2x-comand-pano-night-ahk-kam-benzin-rot-07923ea8-3695-4e69-80f0-a9b9b13c49e1
12,25.089,54.000,170,2018,Diesel,Automatik,/angebote/mercedes-benz-c-220-t-d-avantgarde-2x-spur-kam-navi-totwi-pts-diesel-schwarz-27639ea3-bd6c-4371-bb9f-e26f7b8714f7
13,30.788,102.851,245,2019,Diesel,Automatik,/angebote/mercedes-benz-c-300-t-d-amg-line-2x-ahk-hud-burmes-distro-led-diesel-grau-3af0fe85-af15-4254-b2a7-8c1aeca1ba9c
14,33.699,28.707,258,2020,Benzin,Automatik,/angebote/mercedes-benz-c-300-t-avantgarde-spur-led-kam-dab-advsound-18-benzin-schwarz-fcdb05fe-052b-41ef-b66b-c8c3e9a406e6
15,37.400,43.090,204,2022,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-avantgarde-panod-led-navi-mbux-el-klappe-klima-benzin-schwarz-5e6cba19-7b7b-4c09-be69-8af499e7deb1
16,59.799,19.114,476,2019,Benzin,Automatik,/angebote/mercedes-benz-c-63-amg-t-night-kam-perf-abgas-navi-kam-multibe-benzin-schwarz-e7692208-1470-4808-a6d2-0393b123a6ba
17,35.399,35.000,211,2020,Elektro/Benzin,-,/angebote/mercedes-benz-c-300-t-e-avantgarde-multibe-dab-assistenzp-18-elektro-benzin-schwarz-e83160c3-7ebf-41cc-9c5c-e18aa9ed82a4
18,49.788,46.000,476,2016,Benzin,Automatik,/angebote/mercedes-benz-c-63-amg-t-comand-sportabgas-multib-led-totw-18-benzin-weiss-80a6eb07-a99a-414b-8f74-5cd01fd17c97
19,30.039,29.857,156,2020,Benzin,Schaltgetriebe,/angebote/mercedes-benz-c-180-t-avantgarde-2x-led-ahk-kam-navi-el-heckkl-benzin-blau-73bfb368-af09-4e15-a906-8c49dd55b004
20,37.950,45.100,200,2022,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-avantgarde-ahk-kamera-led-mbuxhigh-tot-navi-diesel-schwarz-34139930-f9f0-4eba-bffb-a60b32c1cc57
21,46.789,19.011,333,2020,Benzin,Automatik,/angebote/mercedes-benz-c-400-t-4m-amg-line-2x-comand-psd-led-spur-stahz-benzin-schwarz-06c290c5-7d6d-4bd0-8584-d4b33987bbf1
22,38.899,28.270,204,2021,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-avantgarde-led-kam-spur-dab-mbux-neuesmd-benzin-schwarz-78e4c428-8039-4f76-9a02-232bb689a066
23,57.899,30.000,390,2021,Benzin,Automatik,/angebote/mercedes-benz-c-43-amg-t-4m-comand-dab-spabgas-multibe-psd-19-benzin-schwarz-abae4b3b-4862-4de6-8f15-58f0ec982b1b
24,33.950,12.500,197,2021,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-modell-avantgarde-3xhighend-head-up-benzin-grau-bbb79fd4-0318-4530-8103-f317186ca5d4
25,30.990,15.900,156,2021,Benzin,Automatik,/angebote/mercedes-benz-c-180-t-modell-avantgarde-automatik-multibeam-benzin-grau-7acc7a1d-e8fc-4593-bcfd-9375aea5eca1
26,34.900,19.805,194,2020,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-avantgarde-ahk-business-led-navi-totw-navi-diesel-grau-d6b290e7-20cc-45d2-b339-2d80b76da4e4
27,35.555,38.000,333,2019,Benzin,Automatik,/angebote/mercedes-benz-c-400-4matic-avantgarde-led-leder-sfw-benzin-schwarz-5a504ab4-bbc5-4416-b2c1-a390679fd2f3
28,36.900,35.839,194,2020,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-4m-amg-line-ahk-sound-night-led-navi-styling-diesel-schwarz-d264aafa-0485-4bf2-9f32-7588073d5fde
29,28.777,95.500,245,2017,Benzin,Automatik,/angebote/mercedes-benz-c-300-amg-line-led-navi-kamera-leder-benzin-silber-548e875e-8cd5-45e9-9524-3832a53b1302
30,21.970,95.600,156,2017,Benzin,Automatik,/angebote/mercedes-benz-c-180-t-cgi-avantgarde-keyless-kamera-navi-benzin-weiss-210cd605-43dd-4c5c-9ad5-54c7d1ea287b
31,26.970,76.500,194,2019,Diesel,Automatik,/angebote/mercedes-benz-c-220-t-cdi-avantgarde-1-hd-led-kamera-diesel-grau-111a3f81-8ef8-4d2e-8221-7e03ae6e4496
32,69.500,50.000,510,2019,Benzin,Automatik,/angebote/mercedes-benz-c-63-amg-s-t-speedshift-mct-9g-benzin-grau-c290961b-6495-4125-826b-3a73f08ef4de
33,29.888,97.400,258,2020,Benzin,Automatik,/angebote/mercedes-benz-c-300-t-avantgarde-1-hd-led-ahk-sfw-benzin-schwarz-2b238d03-051d-47fc-907d-6e0cf43c660b
34,39.900,9.480,170,2021,Benzin,Automatik,/angebote/mercedes-benz-c-180-t-avantgarde-mopf-2022-night-led-ambiente-navi-benzin-weiss-0d696f54-84d1-4f28-a0bd-013b4820c9ae
35,22.490,124.450,194,2019,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-4matic-avantgarde-led-comand-shz-17-diesel-grau-97281101-f54f-4768-b4bc-13c9da81020a
36,25.990,104.990,194,2019,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-4matic-avantgarde-mbeam-distronic-navi-diesel-schwarz-b24ca680-e933-49e9-ba9c-5aca1d223164
