,Price,Km,Power,Year,Gas,Transmission,URL
145,20990,249000,190,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-xdrive-line-sport-auto-ID8PsWFq.html
146,25750,108000,252,2017,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-iperformance-ID8PndVO.html
147,20950,139800,150,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-318-d-touring-advantage-auto-ID8Pt3gq.html
148,19900,175000,150,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-luxury-ID8Pt3g8.html
149,19750,169000,190,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-320-d-touring-ID8Psg0f.html
150,22990,100000,150,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-sport-auto-ID8Pr5Mu.html
151,43000,132000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-xdrive-aut-m-sport-ID8PsLcg.html
152,30990,68350,184,2018,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-ID8PrpJc.html
153,39800,83722,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-pack-m-auto-ID8Pdrlt.html
154,31900,105000,293,2019,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-line-sport-auto-ID8PsL7P.html
155,42900,26500,190,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-line-sport-auto-ID8PlxQZ.html
156,23990,174000,252,2018,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-iperformance-advantage-ID8Pr5Qy.html
157,27990,176874,224,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-325-d-auto-ID8PssUa.html
158,53990,25000,293,2021,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-pack-m-auto-ID8Pt3cx.html
159,24650,114072,150,2017,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-sport-ID8Pp86N.html
160,45500,14000,204,2022,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-320-e-touring-corporate-edition-auto-ID8PqfGv.html
161,25000,128000,190,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-auto-ID8PnqVH.html
162,45990,63000,190,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-xdrive-pack-m-auto-ID8PkEis.html
163,32900,91670,184,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-auto-pack-m-ID8PiGD4.html
164,21750,171104,163,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-efficientdynamics-line-sport-auto-ID8PbJvz.html
165,24250,115015,150,2017,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-luxury-ID8PsKAU.html
166,26900,70098,150,2018,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-318-d-touring-advantage-ID8Pt35B.html
167,34000,90000,252,2018,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-iperformance-pack-m-shadow-ID8PivFY.html
168,36950,50000,292,2019,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-corporate-edition-auto-ID8PpO0P.html
169,26950,156854,190,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-xdrive-pack-m-shadow-auto-ID8PrOrR.html
170,29750,69800,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-advantage-auto-ID8Psg9r.html
171,28500,57344,150,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-sport-auto-ID8Pix0v.html
172,49700,34400,293,2020,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-pack-m-auto-ID8PoFqF.html
173,21990,147000,163,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-320-d-touring-ed-advantage-ID8PrVOx.html
174,24990,92000,190,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-auto-ID8PrAXN.html
175,55900,17059,190,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-pack-m-auto-ID8Pn0Ch.html
176,44900,22000,150,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-318-d-line-sport-auto-ID8PpFjy.html
